74005,The Metropolitan Hotel & Spa New Delhi,New Delhi,"Bangla Saheb Road, Connaught Place",5,https://www.booking.com/hotel/in/nikko.html,11185939,188
282686,Nalapad's Hotel Bangalore International - Managed by Olive,Bangalore,"2A-2B, Crescent Road, High Grounds",3,https://www.booking.com/hotel/in/nalapad-s-bangalore-international.html,8680409,81
282697,"The Raintree, St. Mary’s Road",Chennai,120 St. Mary's Road Alwarpet,5,https://www.booking.com/hotel/in/raintree-st-mary-s.html,10864763,109
283031,Quality Inn Sabari,Chennai,"No.29, Thirumalaipillai Road",4,https://www.booking.com/hotel/in/quality-inn-sabari.html,10599635,71
283287,Svelte Hotel and Personal Suites,New Delhi,"A- 3, District Centre, Saket, Select City Walk Mall",4,https://www.booking.com/hotel/in/svelte-and-personal-suite.html,11186455,108
283542,Lemon Tree Hotel Hinjewadi Pune,Pune,"P4, Rajiv Gandhi Infotech Park, Phase I, Hinjawadi",4,https://www.booking.com/hotel/in/lemon-tree-hinjawadi-pune-pune.html,8455465,68
283545,Le Sutra Hotel,Mumbai,"14 Union Park, Khar (W),",4,https://www.booking.com/hotel/in/le-sutra.html,10749127,16
283624,Hilton Mumbai International Airport Hotel,Mumbai,Sahar Airport Road Andheri East,5,https://www.booking.com/hotel/in/hilton-mumbai-international-airport.html,11096298,171
284858,Neelams The Grand Hotel,Calangute,"Post Office Road, Naika Vaddo",4,https://www.booking.com/hotel/in/neelams-the-grand.html,7919680,138
284861,Hotel Abad Plaza,Cochin,M.G. Road,4,https://www.booking.com/hotel/in/abad-plaza.html,10401858,80
285188,Alor Grande Holiday Resort,Candolim,"Behind Delfion's High Mart, Opp Candolim Health Centre, Aguada - Siolim Rd",3,https://www.booking.com/hotel/in/alor-grande-holiday-resort.html,6788479,120
285291,Fortel,Chennai,3 Gandhi-Irwin Road Egmore,3,https://www.booking.com/hotel/in/fortel-chennai.html,9102097,95
285459,Sun City Resort,Calangute,"Saunta Vaddo, Calangute-Baga Road",3,https://www.booking.com/hotel/in/sun-city-resort.html,6388410,86
285540,"Spazio Leisure Resort, Goa",Anjuna,"D’Mello Vaddo, Near Starco Junction",3,https://www.booking.com/hotel/in/spazio-leisure-resort.html,9674851,43
285544,Leoney Resort Goa,Vagator,Ozran Beach Road,3,https://www.booking.com/hotel/in/leoney-resort-goa.html,10098577,53
285570,"Resort De Coracao - Calangute , Goa",Calangute,"Gaura Vaddo, Main Road",4,https://www.booking.com/hotel/in/resort-de-coraco.html,8034342,69
286051,Hotel Elite Palazzo,Kāladi,"Bank Junction, NH47, Angamaly, CochinNear Cochin International Airport",3,https://www.booking.com/hotel/in/elite-palazzo.html,9315773,39
286052,Abad Atrium,Cochin,M.G Road,4,https://www.booking.com/hotel/in/abad-atrium.html,9179964,52
286054,Abad Copper Castle Resort,Munnar,Kannan Devan Hills,3,https://www.booking.com/hotel/in/abad-copper-castle.html,8771976,40
286055,Abad Green Forest Thekkady,Thekkady,"OPP .RC Church, Thekkady Jn.Kumaly",3,https://www.booking.com/hotel/in/abad-greenforest-thekkady.html,9612169,50
286058,Abad Whispering Palms,Kumarakom,New Nazrath Road,4,https://www.booking.com/hotel/in/abad-whispering-palms.html,10286711,53
286378,Mayfair Rourkela,Panposh,Panposh Road,4,https://www.booking.com/hotel/in/mayfair-rourkela.html,9846992,50
286397,Hotel Abad,Cochin,"Chullikkal,Fort Kochi",2,https://www.booking.com/hotel/in/abad.html,8928923,19
286401,Abad Harmonia Ayurvedic Beach Resort,Kovalam,"Chowara P.O, Vizhinjam",3,https://www.booking.com/hotel/in/abad-harmonia.html,9220832,34
286405,VITS Mumbai International Airport,Mumbai,Andheri Kurla Road,4,https://www.booking.com/hotel/in/vits-mumbai.html,9395571,195
286408,Abad Turtle Beach,Mararikulam,"Varankavala, Pollathai P.O, Mararikulam",4,https://www.booking.com/hotel/in/abad-turtle-beach.html,8930663,29
286415,Mayfair Convention,Bhubaneshwar,"Opposite Mayfair Lagoon, Jaydev Vihar",4,https://www.booking.com/hotel/in/mayfair-convention.html,10336071,20
286449,Abad Metro,Cochin,"Rajaji Road, (Off MG Road)",2,https://www.booking.com/hotel/in/abad-metro.html,9405604,37
286558,Radha Hometel,Bangalore,"136/137, EPIP Industrial Area,Opp. SAP Labs,Whitelfield",3,https://www.booking.com/hotel/in/radha-hometel.html,8199342,204
286562,Muse Sarovar Portico Nehru Place,New Delhi,A1 Chirag Enclave Nehru Place,4,https://www.booking.com/hotel/in/the-muse-sarovar-portico.html,10430897,65
286565,"Fortune JP Palace, Mysore - Member ITC's Hotel Group",Mysore,"# 3, Abba Road, Nazarbad",5,https://www.booking.com/hotel/in/fortune-jp-palace.html,9765071,108
287064,The Sahil Hotel,Mumbai,"292 Bellasis Road, Opp City Centre Mall, Mumbai Central ",4,https://www.booking.com/hotel/in/sahil.html,11026873,82
287837,ibis Bengaluru Outer Ring Road,Bangalore,"Opposite RMZ Ecospace Business Park, Marthahalli,Sarjapur, Outer Ring Road",4,https://www.booking.com/hotel/in/ibis-bangalore-techpark.html,10920680,311
288125,Hotel Ajanta,New Delhi,"8647, Arakashan Road (500 meter from New Delhi Railway Station)",3,https://www.booking.com/hotel/in/ajanta-new-delhi.html,10599641,73
288434,Minerva Grand Secunderabad,Hyderabad,"Sarojini Devi Road,",4,https://www.booking.com/hotel/in/minerva-grand.html,6962529,111
288438,Raj Park Hotel Chennai,Chennai,"No.180, T.T.K. Road , Alwarpet,",4,https://www.booking.com/hotel/in/raj-park.html,7511932,116
288451,Green Park Hyderabad,Hyderabad,"Greenlands, Begumpet",4,https://www.booking.com/hotel/in/green-park.html,9405606,142
288452,Green Park Chennai,Chennai,"183, Nsk Salai, Vadapalani",5,https://www.booking.com/hotel/in/green-park-chennai.html,10563673,163
288453,"Green Park, Visakhapatnam",Visakhapatnam,Waltair Main Road,4,https://www.booking.com/hotel/in/green-park-vishakapatnam.html,9899672,44
288461,The Manor - A Boutique Hotel,New Delhi,77 Friends Colony West,3,https://www.booking.com/hotel/in/the-manor-new-delhi.html,10944132,14
288470,Hotel Maya Cottage,New Delhi,"8633, Arakashan Road, Ram Nagar",2,https://www.booking.com/hotel/in/delhi-city-centre.html,6472940,28
288515,Daspalla Hyderabad,Hyderabad,Road No 37 Jubilee Hills,4,https://www.booking.com/hotel/in/daspalla.html,10795554,109
288772,"Ginger Dona Paula, Goa",Panaji,"Plot No 12 & 13, La Oceana Colony, Dona Paula",3,https://www.booking.com/hotel/in/l-eden.html,6472944,19
288780,Meluha - The Fern,Mumbai,"Central Avenue, Hiranandani Gardens, Powai",5,https://www.booking.com/hotel/in/meluha-the-fern.html,11146345,140
288785,Fenicia Riverside Resort,Betul,"Rangali, Salcete, Cavelossim",4,https://www.booking.com/hotel/in/mayfair-hideaway-spa-resort.html,10033144,30
288788,"Fortune Murali Park, Vijayawada - Member ITC's Hotel Group",Vijayawāda,"40-1-28, M.G. Road, Lahhipet",4,https://www.booking.com/hotel/in/fortune-murali-park.html,9193292,94
288790,Mayfair Spa Resort & Casino,Gangtok,Lower Samdur Block,5,https://www.booking.com/hotel/in/mayfair-gangtok.html,9267273,30
288793,"Fortune Park Galaxy, Vapi - Member ITC's Hotel Group",Vapi,"National Highway No.8, G.I.D.C.",3,https://www.booking.com/hotel/in/fortune-galaxy.html,6721016,97
288802,"Fortune Park JP Celestial, Bengaluru - Member ITC's Hotel Group",Bangalore,"5/43, Race Course Road",4,https://www.booking.com/hotel/in/fortune-park-jp-celestial.html,9902845,129
288816,"Fortune Inn Valley View, Manipal - Member ITC's Hotel Group",Manipala,"Madhav Nagar, Udupi, Karnataka",3,https://www.booking.com/hotel/in/fortune-inn-valley-view.html,10507810,67
288842,Park Inn by Radisson Goa Candolim,Candolim,Sequera Vado,4,https://www.booking.com/hotel/in/phoenix-park-inn-goa.html,10688878,128
289070,The South Park Hotel,Trivandrum,"M. G. Road, Palayam",5,https://www.booking.com/hotel/in/fortune-the-south-park.html,9311904,77
289087,Clarion Bella Casa at Airport,Jaipur,"Cityplex 1, Ashram Marg, Tonk Road",4,https://www.booking.com/hotel/in/fortune-bella-casa.html,9514809,106
289753,Hotel AGC,Aurangabad,"Airport road, Mukundwadi Circle",4,https://www.booking.com/hotel/in/aurangabad-gymkhana-club.html,8320039,96
289799,"Fortune Resort Sullivan Court, Ooty - Member ITC's Hotel Group",Ooty,"123, Selbourne Road, Opp. Rose Garden",4,https://www.booking.com/hotel/in/fortune-resort-sullivan-court.html,10583451,67
289812,Ginger Vadodara,Vadodara,"Survey 4 (2)(B), Fatehgunj Camp Road,",3,https://www.booking.com/hotel/in/ginger-vadodara.html,6962542,97
289815,Ginger Trivandrum,Kazhakuttam,"Next To Technopark Club House,",3,https://www.booking.com/hotel/in/ginger-trivandrum.html,6472968,89
289817,Ginger Surat,Surat,"Off Dumus Road, Near Iskon Mall, Piplod",3,https://www.booking.com/hotel/in/ginger-surat.html,6962543,108
289818,Ginger Pondicherry,Pondicherry,"Old Venus Theatre, Karuvadikuppam, Main Road, Saram Revenue Village, Oulgaret Municipality,",3,https://www.booking.com/hotel/in/ginger-pondicherry.html,8230441,93
289819,Ginger Pantnagar,Pantnagar,"Plot No.1, Commercial Sector, Iie Sidcul,",3,https://www.booking.com/hotel/in/ginger-pantnagar.html,7421019,79
289821,Ginger Nashik,Nashik,"Plot No P 20 (Part), Satpur Midc, Near Satpur Midc Police Station (Near Bank Of India Satpur Branch), Nashik Trimbakeshwar Road,",3,https://www.booking.com/hotel/in/ginger-nashik.html,6652497,100
289824,Ginger Mangalore,Mangalore,"Kottara Chowki Junction,",3,https://www.booking.com/hotel/in/ginger-mangalore.html,6472969,106
289828,Ginger Guwahati,Guwahati,"Ihm Campus, Vip Road, Upper Hengrabari, Borbari",3,https://www.booking.com/hotel/in/ginger-guwahati.html,6652499,69
289832,Ginger Bhubaneshwar,Bhubaneshwar,"Opp Nalco Headquarters, Jayadev Vihar Nayapalli",4,https://www.booking.com/hotel/in/ginger-bhubaneshwar.html,6652500,156
289833,Ginger Agartala,Agartala,"Khejur Bagan, Airport Road, Barjala Mouja",3,https://www.booking.com/hotel/in/ginger-agartala.html,7066691,103
290152,Ginger Jamshedpur,Jamshedpur,"Ginger Jamshedpur, Plot No 678 & 1008, Opp. Voltas Building, Bistupur Main Road,",3,https://www.booking.com/hotel/in/ginger-jamshedpur.html,8201107,91
290153,Ginger Indore,Indore,"Ginger Indore, Chhoti Khajrani, A. B. Road, Near Shaniwar Darpan",3,https://www.booking.com/hotel/in/ginger-indore.html,8034354,94
290166,"Ananta Spa & Resort, Pushkar",Pushkar,"Village - Leela Sevri, 4 Kms Before Pushkar,Ajmer Pushkar Road, Pushkar, Distt. Ajmer",5,https://www.booking.com/hotel/in/ananta-spa-resorts.html,8886918,92
290206,Ramada Ahmedabad,Ahmedabad,Opp Prahladnagar Garden SG Highway,4,https://www.booking.com/hotel/in/ramada.html,7957654,90
291188,Hotel Baba Inn-By RCG Hotels,New Delhi,"7768-69, 1B, Ram Nagar, Paharganj, Near New Delhi Railway Station",3,https://www.booking.com/hotel/in/baba-inn.html,9807417,24
291345,The Dukes Retreat,Lonavala,Old Mumbai - Pune Highway,4,https://www.booking.com/hotel/in/the-dukes-retreat-a-keys-resort.html,9332432,81
291383,Evershine Resort & Spa,Mahabaleshwar,"C.T.S No 182, Gautam Road",5,https://www.booking.com/hotel/in/evershine-a-keys-resort.html,10365432,81
292554,Hotel Bright,New Delhi,"M-85, Connaught Place (Outer Circle)",3,https://www.booking.com/hotel/in/bright.html,10865447,11
292812,Comfort Inn Sunset,Ahmedabad,"Airport Circle, Hansol, Airport - GandhiNagar Road",3,https://www.booking.com/hotel/in/comfort-inn-sunset.html,9705734,57
292817,Baia Do Sol - Beach boutique,Baga,"Baga Beach, Calangute",0,https://www.booking.com/hotel/in/baia-do-sol.html,8701974,16
292842,Kairali - The Ayurvedic Healing Village,Chittūr,"PO- Olassery, Kodumbu",3,https://www.booking.com/hotel/in/kairali-the-ayurvedic-healing-village.html,9073701,30
293114,Devra Udaipur,Udaipur,"Sisarma, Bujra Road, Kalarohi",3,https://www.booking.com/hotel/in/devra-udaipur.html,8259396,8
293440,Four Seasons Hotel Mumbai,Mumbai,"114 Dr E Moses Road, Worli",5,https://www.booking.com/hotel/in/four-seasons-mumbai.html,11094343,276
293441,Toshali Royal View,Kūfrī,"PO Munda Ghat, Via Kanda Ghat, Kufri Chail Road, Shilon Bagh",4,https://www.booking.com/hotel/in/toshali-royal-view-shimla.html,8071321,62
293445,Toshali Sands,Puri,Puri Marine Drive,4,https://www.booking.com/hotel/in/toshali-sands.html,8584416,69
293446,Adamo The Bellus,Calangute,Naika Vaddo,4,https://www.booking.com/hotel/in/adamo-the-bellus.html,7916222,21
293458,Hotel Sidhartha,Agra,"Western Gate, Taj Mahal, Taj Ganj,(near R.K. Studio barrier)",2,https://www.booking.com/hotel/in/sidhartha-agra.html,9369100,22
293459,Octave Hotel & Spa - Sarjapur Road,Bangalore,"14 Kailkondanahalli Village, Next to Total Mall, Sarjapur Road",3,https://www.booking.com/hotel/in/hotelvishwaratna.html,9628122,39
293493,Tea Bungalow,Cochin,"1/1901, Kunumpuram, Fortkochi",3,https://www.booking.com/hotel/in/tea-bungalow.html,10303191,10
293751,Jai Niwas Garden Hotel,Jaipur,"3, Jalupura Scheme, Gopinath Marg, Off M. I. Road",3,https://www.booking.com/hotel/in/jai-niwas.html,10518527,32
293759,Tara Niwas,Jaipur,"B-22/B, Behind Chandni Craft, Shiv Marg, Bani Park",3,https://www.booking.com/hotel/in/tara-niwas.html,9793410,49
294086,Sofitel Mumbai BKC,Mumbai,"C-57, Bandra Kurla Complex",5,https://www.booking.com/hotel/in/sofitel-mumbai-bkc.html,11185126,280
294371,"Le Meridien Gurgaon, Delhi NCR",Gurgaon,"M.G. Road, Sector- 26, Delhi-Gurgaon Border, Gurgaon ",5,https://www.booking.com/hotel/in/pullman-gurgaon-central-park.html,10776143,283
296010,Jaipur Marriott Hotel,Jaipur,"Near Jawahar Circle, Ashram Marg,",5,https://www.booking.com/hotel/in/jaipur-marriott.html,10713496,374
297105,Chunda Palace,Udaipur,1 Haridas Ji Ki Magari,5,https://www.booking.com/hotel/in/chunda-palace.html,10197978,50
297158,Savista Retreat,Jaipur,"Village Sanjharia, P.O. Thikaria, Ajmer Road Jaipur",4,https://www.booking.com/hotel/in/savista-retreat-spa.html,8676961,13
297588,Hyatt Pune,Pune,"Kalyani Nagar, 88 Nagar Road (Adj. Aga Khan Palace)",5,https://www.booking.com/hotel/in/hyatt-pune.html,10891458,285
297589,Hyatt Centric MG Road Bangalore,Bangalore,"1/1, Swami Vivekananda Road, Ulsoor",5,https://www.booking.com/hotel/in/hyatt-bangalore-mg-road.html,10680655,279
297591,Hyatt Regency Amritsar,Amritsar,"MBM Farms, G.T. Road, Adjacent to mall of Amritsar, Main Gt Road",5,https://www.booking.com/hotel/in/ista-amritsar.html,10976406,317
297906,Park Prime,Jaipur,"C-59 Prithviraj Road C-Scheme,Jaipur 302001",3,https://www.booking.com/hotel/in/park-prime-jaipur.html,6388451,84
297913,Hotel Broadway Udaipur,Udaipur,"Burman Chambers, UIT Bridge Saheli Marg",3,https://www.booking.com/hotel/in/broadway.html,2293558,6
298125,Fateh Garh Resort by Fateh Collection,Udaipur,Sisarama Village Bujara Road,4,https://www.booking.com/hotel/in/fatehgarh.html,9181749,55
298150,O Hotel Pune,Pune,"North Main Road, Koregaon Park",5,https://www.booking.com/hotel/in/the-o.html,10518531,112
298152,Bellavista Resort Munnar,Munnar,Chithirapuram,3,https://www.booking.com/hotel/in/bellavista-resort-munnar.html,7731459,18
298427,Melange Astris,Bangalore,"1, Langford Garden, Richmond Road",4,https://www.booking.com/hotel/in/melange-astris.html,10712547,96
298780,Ideal Ayurvedic Resort Kovalam,Kovalam,"Kovalam, Chowara Beach Village, India",3,https://www.booking.com/hotel/in/ideal-ayurvedic-resort.html,10087887,33
299057,JW Marriott Hotel Chandigarh,Chandīgarh,"Plot no: 6, Sector 35-B, Dakshin Marg",5,https://www.booking.com/hotel/in/jw-marriott-chandigarh.html,10979124,223
299312,"Svenska Design Hotel, Electronic City, Bangalore",Bangalore,"56 D, Electronic City Opposite Wipro Gate No. 5",5,https://www.booking.com/hotel/in/svenska-design-bangalore.html,7675812,56
299691,Suryagarh Jaisalmer,Jaisalmer,"Kahala Phata, Sam Road, Jaisalmer",5,https://www.booking.com/hotel/in/suryagarh.html,10400580,62
299729,Surasena Regal Vista Agra,Agra,"A/C - 1/2, Taj Nagri, Phase 2, Fatehbad Road",4,https://www.booking.com/hotel/in/rajmahal.html,6856313,77
299736,Best Western Merrion,Amritsar,"45,District Shopping complex,B-Block,Ranjit Avenue",4,https://www.booking.com/hotel/in/best-western-merrion.html,9194839,40
299743,Vesta International,Jaipur,S-3 Linking Road Gopalbari Near Ajmer Flyover,4,https://www.booking.com/hotel/in/vesta-international.html,8680434,83
299965,The Cambay Grand,Ahmedabad,"Near PERD Center, Sola Over Bridge Thaltej",4,https://www.booking.com/hotel/in/the-cambay-grand.html,6963117,140
299995,Four Points by Sheraton Hotel and Serviced Apartments Pune,Pune,"5th Mile Stone, Viman Nagar, Pune",5,https://www.booking.com/hotel/in/four-points-by-sheraton-pune.html,10443276,156
300016,Ramada Udaipur Resort & Spa,Udaipur,"Rampura Circle, Khodiyat Road",5,https://www.booking.com/hotel/in/lotus-lake-view-resorts.html,9612174,73
300336,Grand Gardenia,Tiruchchirāppalli,"22-25,Mannarpuram Junction",3,https://www.booking.com/hotel/in/grand-gardenia.html,7310119,38
300376,"Park Inn by Radisson,South Delhi",New Delhi,"1 & 2  Ring Road, Lajpat Nagar",5,https://www.booking.com/hotel/in/park-inn-radisson-new-delhi.html,11066955,66
300484,The Kothi Heritage,Jodhpur,Bachraj Ji Ka Bagh,3,https://www.booking.com/hotel/in/the-kothi-heritage.html,9734200,20
300485,Vikram Vintage Inn,Nainital,"Near Chamber's High Court, Mallital, Nainital, Uttarakhand 263001",4,https://www.booking.com/hotel/in/vikram-vintage-inn.html,8725970,38
300663,"Fortune Landmark, Ahmedabad - Member ITC's Hotel Group",Ahmedabad,"Ashram Road,",5,https://www.booking.com/hotel/in/fortune-landmark.html,9107256,95
300670,"Fortune Resort Grace, Mussoorie - Member ITC's Hotel Group",Mussoorie,"Library Bazaar, Gandhi Chowk",4,https://www.booking.com/hotel/in/fortune-resort-grace.html,10380290,74
300676,Taj Inn Hotel,Agra,"18/163, B/4, Taj View Crossing, Fatehbad Road",3,https://www.booking.com/hotel/in/taj-inn.html,8952438,35
300685,Indeco Hotels Swamimalai,Kumbakonam,"No.6/30 B- Agraharam, Thimmakudy Village,Baburajapuram Post",3,https://www.booking.com/hotel/in/indeco-hotels-swamimalai.html,8373717,77
300756,INDeco Lake Forest,Yercaud,"Ondikadai post, Yercaud, Salem 636602",0,https://www.booking.com/hotel/in/indeco-s-lake-forest.html,8201137,30
300996,"Amritara The Poovath Beachfront Heritage, Fort Kochi",Cochin,"Fort Kochi Beach, DC Road",4,https://www.booking.com/hotel/in/poovath-heritage.html,10563686,10
301408,"Hotel Swosti Grand, Bhubaneswar",Bhubaneshwar,"103, Janpath, Unit-3",3,https://www.booking.com/hotel/in/swosti.html,7024057,54
301409,Hotel Swosti Premium Bhubaneswar,Bhubaneshwar,"P-1, Jayadev Vihar",5,https://www.booking.com/hotel/in/swosti-premium.html,8888796,146
301424,Gokulam Grand Turtle On The Beach,Kovalam,"VPI/439, ITDC Road Kovalam,",5,https://www.booking.com/hotel/in/turtle-on-the-beach.html,9398427,43
301652,FabHotel Cambay Sapphire,Ahmedabad,"132 ft Ring Road, Adjacent to Jivraj Park Over-Bridge",3,https://www.booking.com/hotel/in/cambay-sapphire.html,9120878,40
301850,"Lemon Tree Hotel, Aurangabad",Aurangabad,"R 7/2, Chikalthana, Airport Road",4,https://www.booking.com/hotel/in/lemon-tree-aurangabad-aurangabad.html,9924907,74
302161,Hotel Vrindavan,Fatehpur Sīkri,Buland Gate Crossing,2,https://www.booking.com/hotel/in/vrindavan.html,7488240,13
302210,Hotel Pooja Palace,New Delhi,"15A/11 Wea, Opp Puja Park, Near Karol Bagh Metro Station",3,https://www.booking.com/hotel/in/pooja-palace.html,9914076,30
304591,The Lalit Laxmi Vilas Palace,Udaipur,Fatesh Sagar Road,5,https://www.booking.com/hotel/in/the-lalit-laxmi-vilas-palace.html,10517376,55
304592,The Lalit Temple View,Khajurāho,Opposite Circuit House,5,https://www.booking.com/hotel/in/the-lalit-temple-view.html,8136786,60
